full_name,age,join_date,salary$,department,score,bonus,active,comments,weird_column___name
Eve,40,2023-08-31 11:37:14,17747,Operations,,1000.0,1.0,ok,0.0541094094931721
Eve,42,2018-07-07 10:42:54,3522,Finance,D,1500.0,1.0,excellent,-1.1194405258303384
Dave,36,2021-07-13 06:02:47,8910,HR,,1000.0,0.0,pending,1.1583279291632118
Eve,18,2017-09-16 23:12:49,3971,Operations,D,0.0,1.0,pending,-0.9932383780531228
Carol,27,2023-09-30 09:28:47,5851,Operations,,0.0,0.0,excellent,0.0579959525065992
Carol,68,2017-11-07 19:16:05,14847,Sales,B,0.0,0.0,needs review,-0.01702046690823
Alice,35,2018-09-19 19:05:51,8059,Finance,C,0.0,1.0,needs review,-1.6228590067133566
Frank,69,2020-12-28 00:00:40,19332,,,0.0,1.0,,1.417154470749784
Eve,43,2021-04-08 14:30:01,3527,,C,0.0,1.0,,-0.0555382536135944
Carol,38,2019-05-31 11:48:07,10738,Finance,C,0.0,1.0,needs review,-0.7936528750586557
Carol,33,2019-09-27 23:56:40,7409,IT,B,1500.0,0.0,excellent,0.940173647282714
Eve,25,2018-02-08 02:41:57,9323,HR,D,1500.0,1.0,,-0.010765841606623
Dave,41,2023-08-18 23:34:11,19314,IT,D,1000.0,0.0,excellent,1.581989207667977
Bob,47,2023-03-04 01:15:49,13325,Sales,,500.0,0.0,needs review,1.3873425701302766
Bob,35,2020-12-30 02:39:44,10590,,D,1000.0,0.0,needs review,0.7476695234790915
Alice,54,2018-09-21 20:49:48,18778,,A,1500.0,0.0,needs review,0.5674848179212283
Dave,46,2017-11-18 14:56:04,19890,Finance,B,1500.0,1.0,,-0.7422851090699906
Eve,42,2017-10-26 02:57:50,12484,Operations,A,500.0,1.0,ok,-0.3407712417272319
Dave,60,2021-01-04 22:05:20,17655,IT,,1000.0,1.0,excellent,-0.7296304109396671
Dave,47,2017-10-07 18:27:53,15817,IT,D,1500.0,1.0,needs review,-1.4212355753054586
Bob,59,2023-02-04 03:59:17,17928,,,1000.0,1.0,pending,-0.6095323031321146
Eve,26,2017-10-11 13:06:16,4971,Operations,C,500.0,1.0,,1.1427981629064188
Eve,60,2018-02-13 20:55:48,12115,HR,B,1500.0,1.0,,-0.5910548322529111
Bob,18,2019-04-21 09:18:06,13960,HR,B,0.0,1.0,,-1.8297764387598423
Bob,64,2023-05-19 23:41:20,13899,Finance,A,1000.0,1.0,pending,-1.0358537602103322
Carol,68,2019-06-04 14:45:21,19366,HR,B,1500.0,1.0,needs review,-1.5608108307882205
Dave,22,2021-08-01 16:37:24,4221,HR,,1000.0,1.0,excellent,1.1894415643748388
Bob,36,2022-04-09 13:05:16,12234,Sales,,0.0,1.0,,0.6763230571757329
Carol,20,2022-02-20 08:13:08,12153,,B,500.0,0.0,excellent,-1.935467032066832
Frank,27,2022-09-08 10:09:03,14870,HR,C,1000.0,0.0,,0.3185277361814536
Bob,26,2019-03-29 19:49:35,15461,Finance,D,1000.0,1.0,excellent,-0.2254340779667127
Carol,58,2023-11-07 10:49:44,5031,Finance,C,1000.0,1.0,,0.5196540005044058
Carol,25,2019-07-22 05:13:49,7510,Finance,D,1500.0,0.0,needs review,1.373527589014306
Dave,44,2020-12-10 17:20:09,7284,IT,A,1000.0,1.0,ok,1.9928970370440544
Frank,53,2020-07-02 01:29:36,18657,IT,,1500.0,1.0,ok,0.5971900370804251
Frank,42,2023-08-22 09:05:44,18642,Sales,D,1000.0,1.0,needs review,-1.5980021992695634
Frank,67,2019-12-05 23:20:42,19550,Operations,B,0.0,1.0,ok,-0.2102328220237191
Dave,54,2021-04-05 07:07:53,6605,Finance,A,1000.0,1.0,,1.5447781234621432
Alice,67,2018-06-23 08:21:33,12065,IT,B,1500.0,1.0,ok,-0.7663098399570301
Dave,36,2023-08-31 22:55:02,14233,,,500.0,1.0,ok,-0.3293788853322157
Dave,39,2022-12-01 11:10:45,13408,Finance,B,500.0,0.0,excellent,0.31247762648435
Alice,53,2017-12-26 08:59:06,14308,Finance,A,1500.0,1.0,needs review,-1.0282643631440154
Alice,20,2022-11-04 00:10:16,11208,Finance,D,1500.0,1.0,pending,-0.253799587583753
Alice,32,2017-11-15 11:48:45,13481,Finance,D,1000.0,1.0,ok,-0.4121376587761231
Bob,49,2021-06-27 18:21:37,11378,Finance,,500.0,1.0,needs review,-2.720684575949305
Carol,28,2019-07-06 18:12:06,13847,Finance,A,500.0,1.0,pending,-0.5758412084629618
Bob,24,2020-10-08 09:27:55,9689,IT,D,0.0,0.0,needs review,0.1604383526014613
Carol,21,2022-03-09 20:46:49,12029,,A,1000.0,1.0,ok,1.9000253154042896
Bob,26,2022-05-14 17:19:04,18873,HR,D,1000.0,1.0,needs review,0.08599673538972
Frank,43,2022-03-12 09:44:59,16803,Finance,A,1000.0,1.0,excellent,0.4164343129686066
Eve,43,2021-12-01 13:43:09,9087,Operations,C,1500.0,0.0,ok,-1.0708377176136994
Dave,23,2022-03-11 22:54:58,15359,Sales,D,0.0,0.0,needs review,0.8205511220960215
Carol,22,2019-01-11 01:35:33,18509,,,1000.0,1.0,,0.8041230246584867
Carol,40,2019-11-07 00:49:20,12748,IT,D,500.0,1.0,,1.5484205232682655
Bob,39,2017-08-23 19:10:31,6483,Operations,A,1500.0,0.0,excellent,-1.2464591818570083
Carol,36,2021-03-01 11:06:13,7083,Finance,A,1000.0,1.0,,-0.0970794099356064
Carol,40,2022-12-20 15:18:41,5284,Finance,,1000.0,0.0,pending,1.0991607511118529
Alice,56,2019-08-12 04:40:33,17351,Operations,,1000.0,1.0,pending,0.7420109223559962
Bob,26,2022-03-11 15:04:58,19010,Finance,D,0.0,0.0,needs review,-1.6086767329963496
Frank,48,2020-04-11 23:42:10,6295,Sales,C,0.0,0.0,ok,0.3997903389165658
Bob,55,2018-01-01 16:34:13,4396,Sales,B,1500.0,0.0,excellent,1.028916023009517
Bob,34,2020-11-01 23:56:49,12489,Sales,,0.0,1.0,ok,0.1293187709665901
Carol,21,2022-12-12 05:18:41,18114,IT,A,1000.0,0.0,pending,-1.3828888245507147
Bob,57,2020-09-02 18:01:35,10935,Finance,,1000.0,1.0,needs review,-0.3199324165302167
Alice,40,2022-12-28 12:09:19,7434,Operations,A,1000.0,1.0,excellent,0.243362609047966
Carol,62,2023-09-21 11:51:37,16388,Operations,,1000.0,1.0,ok,-0.2047820043046233
Carol,28,2020-07-19 13:41:57,17321,Finance,D,1500.0,1.0,excellent,1.4328543569449337
Dave,60,2018-07-26 22:31:13,13646,IT,D,500.0,1.0,ok,-0.6699974793221717
Bob,30,2022-06-05 09:55:01,18321,Finance,C,1000.0,0.0,ok,-1.3800870642673748
Frank,44,2018-05-29 16:06:02,15525,Operations,A,500.0,1.0,needs review,-0.0010870200657483
Carol,19,2017-11-16 04:05:27,13389,IT,D,0.0,0.0,,-1.6690609812204316
Carol,45,2021-03-29 00:19:00,10584,,,1500.0,0.0,needs review,1.2298245484273225
Alice,59,2018-08-03 02:10:12,3346,IT,A,1000.0,0.0,pending,-0.553529250605297
Eve,34,2018-07-28 21:03:21,16855,,D,1000.0,1.0,needs review,-0.8202758423669124
Eve,34,2022-09-19 09:30:46,8256,Finance,B,1500.0,0.0,excellent,0.5410163899482847
Eve,29,2023-01-05 06:17:39,11786,IT,D,500.0,1.0,pending,1.0415596586705955
Frank,37,2020-11-27 10:36:02,10820,Operations,,0.0,1.0,ok,-1.4535098129047943
Dave,30,2019-08-28 10:31:48,6162,Operations,,500.0,1.0,excellent,0.9877942200863452
Frank,36,2018-07-22 02:54:13,16466,Operations,A,1000.0,0.0,needs review,-2.154998439600923
Bob,25,2021-05-25 23:24:46,16724,Finance,A,1000.0,1.0,excellent,0.0428549643886769
Bob,51,2020-05-23 21:50:26,13843,Operations,D,1000.0,0.0,,-0.8207473359502011
Eve,58,2019-07-29 05:59:58,19260,HR,,500.0,1.0,excellent,-1.0765836197091032
Eve,53,2022-07-14 15:49:46,13051,Operations,C,1500.0,1.0,ok,0.6731510366336948
Dave,38,2018-11-13 21:56:35,9961,,,1500.0,1.0,excellent,-1.0805092063253303
Dave,54,2019-02-22 08:41:49,5619,Finance,C,1000.0,1.0,pending,0.1706993734672307
Dave,58,2019-11-18 15:37:45,13254,,,1000.0,1.0,needs review,-1.132599011477052
Alice,20,2018-07-12 17:23:44,12001,IT,,0.0,0.0,excellent,0.6330838422450846
Carol,18,2020-05-22 15:47:22,19364,Sales,A,0.0,1.0,ok,1.2868535523664502
Eve,38,2020-03-21 04:27:02,18458,HR,B,0.0,1.0,ok,0.2787600559511103
Alice,60,2019-01-05 06:26:22,7748,Finance,,1000.0,0.0,,-0.2891269741675275
Frank,52,2017-08-16 04:29:27,14696,Finance,B,500.0,0.0,needs review,0.7538062719956211
Frank,56,2017-08-05 23:44:30,8191,Operations,C,1000.0,1.0,ok,1.042844995011066
Bob,39,2020-03-17 12:37:41,12259,HR,C,0.0,0.0,ok,0.3200306508862753
Eve,36,2017-12-14 05:22:51,18852,Operations,A,1500.0,1.0,ok,-1.1559259340084118
Frank,29,2022-05-13 10:01:40,6700,,D,0.0,1.0,pending,0.9809973237209793
Dave,57,2023-01-02 18:39:52,6530,,B,1000.0,1.0,ok,0.9554684055420708
Bob,24,2018-04-17 16:08:35,14461,Sales,D,1000.0,1.0,,-0.4430816622482987
Carol,65,2023-02-28 12:10:34,11902,Finance,C,1500.0,1.0,ok,-0.8264956221334052
Eve,66,2019-01-25 03:35:39,12526,,,500.0,1.0,excellent,-0.3063424436559208
Carol,32,2020-12-11 05:39:04,15611,Operations,,0.0,1.0,needs review,-0.1004292278051559
Dave,53,2022-11-08 09:15:42,17869,Sales,A,1000.0,0.0,pending,-0.5238616836716844
Dave,38,2021-02-23 16:27:59,13380,Finance,C,1000.0,0.0,,2.797749440284812
Carol,33,2020-02-09 04:37:57,10529,Operations,C,1000.0,0.0,,-0.2262056030581228
Eve,55,2018-07-06 01:33:02,9984,Sales,C,500.0,1.0,pending,-0.8488085658756125
Carol,59,2021-02-02 17:37:09,14780,Finance,,1000.0,1.0,ok,-0.8320754257383597
Frank,38,2020-07-08 13:27:26,8859,HR,A,1000.0,1.0,pending,-1.0586678203655009
Bob,44,2023-03-21 07:34:06,16233,IT,B,500.0,1.0,ok,0.3040432369344379
Carol,42,2023-04-13 07:15:27,3710,Operations,D,0.0,1.0,pending,1.491473645562703
Alice,62,2019-01-12 08:46:31,4410,Finance,B,1000.0,0.0,needs review,-0.9449871579568976
Bob,68,2023-11-09 06:19:23,15256,HR,C,1000.0,0.0,,0.025842747703808
Bob,20,2022-05-30 11:10:22,14514,Finance,A,1000.0,1.0,excellent,0.655552989125307
Frank,68,2019-02-07 17:25:03,15171,Sales,A,1000.0,1.0,excellent,0.0071533754376897
Dave,42,2023-08-26 13:28:12,4200,HR,D,1500.0,1.0,,-1.3066078335919848
Dave,40,2017-11-21 19:27:36,4196,Finance,D,0.0,0.0,excellent,1.4136902202007158
Carol,19,2022-12-09 18:25:59,4213,,D,500.0,1.0,needs review,0.940574022315976
Frank,38,2020-09-18 15:28:22,6339,HR,,1500.0,0.0,excellent,0.67197896899276
Dave,58,2018-07-30 05:12:02,4882,Sales,C,500.0,1.0,needs review,0.4967520308689025
Bob,50,2018-09-27 14:29:34,14748,,,1000.0,1.0,pending,-1.1821631103834358
Dave,26,2018-03-24 21:31:25,13162,HR,D,1500.0,1.0,pending,0.2730280292082995
Bob,24,2022-01-20 18:17:02,15779,,D,1000.0,1.0,needs review,-0.9446295479848972
Eve,49,2020-10-29 22:48:51,13860,Sales,,500.0,1.0,,0.437461320988788
Alice,44,2021-07-01 15:31:04,11937,IT,,500.0,1.0,pending,1.1978449500910051
Carol,39,2020-11-29 12:48:00,9380,Operations,C,1000.0,0.0,pending,1.1050485740307414
Alice,40,2018-05-13 04:07:14,14904,Finance,B,1500.0,1.0,pending,0.8706250895587945
Alice,50,2019-10-03 10:20:29,5070,Sales,A,1000.0,1.0,needs review,-1.8682662171416469
Eve,66,2020-10-20 14:05:08,12205,Finance,,1000.0,1.0,,0.0314103482718199
Carol,51,2018-06-02 07:35:13,12580,Finance,B,1000.0,1.0,excellent,0.4879062121496314
Eve,37,2018-11-15 14:15:46,12533,HR,,0.0,1.0,pending,-2.2714496593048383
Frank,27,2018-04-28 21:51:40,5769,Operations,B,500.0,1.0,ok,-0.2842047109957009
Carol,49,2017-09-25 05:25:38,9507,Operations,A,1500.0,1.0,needs review,-0.959719908987897
Carol,38,2019-03-28 08:59:27,9436,IT,B,1000.0,1.0,ok,1.1041377210315542
Eve,51,2020-04-16 17:10:47,19095,IT,D,1000.0,1.0,needs review,-0.41727757870301
Carol,61,2019-03-27 21:09:17,19147,IT,C,500.0,1.0,pending,1.7405901190922834
Dave,19,2021-12-05 15:05:56,13039,Operations,A,500.0,0.0,ok,0.0389285343956018
Alice,58,2017-11-03 19:59:42,19708,,B,0.0,1.0,ok,0.3113984450578964
Alice,66,2018-08-30 06:40:24,11261,Operations,D,0.0,0.0,excellent,-0.0730328122106682
Carol,20,2017-11-18 07:56:02,3659,,D,500.0,1.0,,-1.3087766824089773
Eve,49,2020-10-04 12:05:44,12588,HR,D,1000.0,1.0,pending,0.3998933342088385
Frank,59,2018-04-30 19:00:56,4595,IT,,1000.0,0.0,ok,1.904703231055071
Frank,55,2020-12-28 13:34:07,15649,IT,C,1000.0,0.0,excellent,-2.038627995068897
Carol,39,2018-12-25 14:06:39,3525,IT,D,1500.0,1.0,ok,-0.0807676744464785
Carol,56,2018-03-31 22:20:42,9537,Sales,B,1500.0,1.0,needs review,-0.8852676739713499
Bob,26,2018-09-30 17:33:04,13639,HR,C,1000.0,1.0,excellent,1.8493117844956672
Alice,58,2023-04-04 14:21:45,6717,Operations,D,1000.0,0.0,pending,0.0925758930913831
Eve,68,2021-04-10 12:45:57,6298,,,1000.0,1.0,needs review,2.381672685789204
Eve,54,2022-03-29 05:01:06,3427,Finance,C,1500.0,1.0,pending,-0.4790257532030205
Frank,29,2021-04-11 17:32:30,13761,HR,A,0.0,1.0,ok,-0.3250042589624227
Alice,40,2022-06-26 12:17:08,6871,Sales,C,1000.0,1.0,excellent,1.6810040072766113
Eve,50,2021-09-23 11:49:35,9686,Operations,B,1500.0,1.0,needs review,0.4782043806491969
Eve,46,2020-03-17 23:20:06,19152,Finance,B,1500.0,1.0,needs review,0.1960340691671419
Dave,58,2021-01-28 20:32:54,18188,HR,D,500.0,0.0,pending,-0.2114738488988613
Eve,62,2020-02-25 12:41:20,8687,,A,1000.0,1.0,needs review,0.6708948836437313
Eve,29,2020-04-30 14:04:48,14135,Sales,C,0.0,1.0,pending,0.1793572222806798
Carol,19,2018-09-20 22:05:00,4465,Sales,C,0.0,1.0,ok,0.0281527190660739
Eve,27,2023-11-07 10:35:08,14662,IT,,1000.0,0.0,,-0.4635936382708667
Dave,27,2020-05-24 14:28:11,4215,,B,1000.0,1.0,needs review,0.9488349910075634
Bob,65,2020-10-12 02:14:09,18513,Operations,,1500.0,1.0,excellent,0.2881408980811307
Carol,21,2023-01-28 01:47:14,16188,HR,A,1000.0,1.0,excellent,0.0870754488880867
Eve,68,2019-04-19 07:07:06,11080,Sales,A,500.0,0.0,ok,0.0966840965216376
Dave,25,2020-05-11 23:07:58,14948,Sales,A,500.0,0.0,excellent,-0.7560239557019424
Dave,33,2018-05-14 13:55:58,8689,,D,1500.0,1.0,,-1.5691109252221236
Bob,43,2019-06-18 04:52:00,7526,Finance,A,500.0,1.0,,0.9412537851663147
Carol,40,2017-12-24 04:53:49,14889,Sales,B,1000.0,0.0,,-0.3656931556716026
Bob,64,2020-02-03 00:02:46,7651,Operations,C,0.0,1.0,pending,0.1932286918146568
Carol,34,2023-07-02 03:20:24,9703,,B,1000.0,0.0,excellent,-0.1508287398662406
Alice,31,2018-06-24 11:18:03,3065,Sales,B,1500.0,1.0,needs review,1.2694655286654142
Bob,50,2017-11-02 22:04:00,6608,IT,D,1000.0,0.0,excellent,0.9051829282817748
Alice,19,2019-03-17 16:31:46,8337,HR,,500.0,0.0,excellent,0.1462289525247397
Alice,47,2022-02-03 21:39:44,5112,Operations,D,0.0,0.0,needs review,0.2973331961048859
Carol,64,2023-09-08 04:00:32,10262,Sales,,1000.0,1.0,ok,0.3416174151552617
Alice,22,2021-10-22 16:44:17,16644,Finance,A,0.0,1.0,needs review,0.5079333001029613
Eve,46,2021-05-02 21:44:33,4109,Finance,C,1000.0,1.0,,-0.9602597328424708
Frank,31,2021-02-19 23:52:41,10188,IT,,1500.0,1.0,,-0.1856661371830148
Carol,65,2023-11-11 08:44:58,3651,,C,1000.0,1.0,,-0.228725956248097
Carol,48,2018-04-30 12:10:20,10983,Operations,B,0.0,1.0,needs review,-0.2331240622340596
Dave,27,2022-09-26 15:59:57,11918,IT,C,1500.0,0.0,,0.1637935961875874
Eve,53,2018-11-13 19:25:28,11281,Sales,C,1000.0,0.0,ok,0.7589231848433403
Alice,39,2017-08-29 20:46:24,3445,,D,500.0,0.0,,-1.040779526396172
Alice,30,2021-04-30 13:33:35,13173,,A,1000.0,1.0,ok,0.6086150407924316
Bob,35,2019-10-20 03:35:12,13201,Operations,D,500.0,0.0,ok,-0.318139160447869
Alice,43,2018-10-13 00:28:10,6155,Sales,C,1000.0,1.0,excellent,-0.1490852273301645
Alice,31,2019-03-23 05:57:52,13352,IT,,500.0,1.0,ok,-0.1655290699520802
Eve,28,2019-08-19 11:31:19,16964,IT,C,0.0,1.0,needs review,2.656499786447024
Alice,68,2019-07-04 22:38:16,12503,Operations,A,1000.0,1.0,,0.0331103845828303
Dave,28,2022-09-03 13:17:10,8526,,,1000.0,1.0,needs review,0.5505205813128143
Eve,65,2018-12-07 21:58:54,11642,HR,D,1000.0,1.0,excellent,-1.1452479403782123
Bob,23,2021-08-14 09:14:54,18959,Finance,C,1000.0,0.0,excellent,0.3631605533957822
Bob,19,2022-12-22 14:14:27,9934,IT,D,1500.0,1.0,ok,1.245568166414912
Carol,34,2020-06-28 09:50:49,19227,,B,1000.0,1.0,ok,-1.8770617987887763
Bob,53,2021-10-22 13:05:43,14271,Operations,D,1000.0,1.0,ok,1.4916274996923555
Bob,56,2022-09-25 05:49:52,18598,Sales,C,1500.0,1.0,pending,0.2951942570984221
Dave,63,2017-11-05 08:41:02,11974,IT,,1000.0,1.0,,-1.0948347610203708
Frank,30,2020-10-19 22:40:45,3789,Operations,A,1500.0,1.0,needs review,-2.5903518702490307
Alice,63,2022-02-01 04:39:02,16392,IT,B,500.0,1.0,needs review,-0.2262555424576671
Alice,28,2018-10-30 12:48:39,7512,Finance,,1000.0,0.0,excellent,1.4111640845241096
Alice,30,2021-09-07 18:19:44,16071,IT,D,500.0,0.0,ok,-0.2927662914625052
Eve,54,2022-09-03 13:02:12,16101,Sales,,1500.0,1.0,excellent,1.2639850857169563
Alice,59,2021-07-11 14:36:10,11966,HR,B,0.0,0.0,pending,0.2288551561784308
Alice,69,2023-11-04 11:30:56,8519,HR,,1000.0,1.0,,1.7041027165558138
Dave,68,2018-01-16 09:29:05,6435,,C,500.0,1.0,needs review,-0.4784019716527251
Frank,63,2021-07-13 14:37:48,10934,,B,1000.0,0.0,excellent,-0.7397132469708381
Bob,55,2020-08-26 11:44:38,4479,Finance,C,1000.0,1.0,ok,1.4818748332795786
Carol,37,2023-10-01 11:00:24,17087,IT,A,1000.0,1.0,pending,-0.9122636618326462
Bob,48,2022-07-05 21:41:26,9571,IT,C,1000.0,1.0,excellent,-1.95712651766952
Frank,27,2020-01-04 03:56:35,19160,Finance,D,500.0,1.0,,0.266199191019689
Bob,63,2017-08-15 21:26:52,14022,HR,B,1500.0,0.0,needs review,-0.7372731434954907
Dave,19,2021-10-20 21:41:45,9904,,D,1500.0,0.0,ok,0.2048219849319274
Eve,30,2021-11-18 19:28:24,15018,Sales,,1500.0,0.0,pending,2.3248085312967617
Eve,63,2023-11-06 19:52:08,11558,Finance,,0.0,1.0,,0.5463289040497578
Alice,62,2019-02-14 04:54:41,8091,Finance,D,1000.0,1.0,excellent,0.5810629714108874
Eve,65,2018-06-27 16:43:14,9748,,D,1000.0,0.0,pending,0.9816034939029722
Bob,37,2020-11-15 13:47:08,3799,HR,,0.0,1.0,excellent,-0.3755233497637895
Dave,35,2022-08-21 19:50:57,3482,HR,B,1000.0,1.0,needs review,0.6560833735832756
Alice,18,2023-04-16 07:10:30,4178,Sales,D,1000.0,1.0,excellent,0.2220814514430764
Eve,66,2020-03-16 21:33:24,3957,Sales,B,500.0,1.0,needs review,1.4931782036133208
Bob,61,2017-07-27 20:22:08,17490,IT,B,1500.0,1.0,ok,-0.7391458997759532
Dave,60,2022-06-03 13:08:41,9189,Operations,D,1000.0,1.0,pending,-0.9452247441716164
Carol,20,2019-10-17 19:21:08,4048,,B,0.0,0.0,excellent,-1.300926121722575
Carol,48,2022-06-06 17:14:14,6436,Sales,D,0.0,1.0,pending,-1.0001837876925972
Eve,20,2023-07-16 10:38:29,10199,Sales,C,0.0,1.0,,-0.3356092921260452
Alice,52,2023-08-24 09:29:06,13055,,D,500.0,1.0,ok,-0.5210202718927763
Dave,35,2022-06-23 19:18:05,9552,Finance,B,1000.0,1.0,needs review,-0.936393318687544
Carol,24,2021-01-07 15:17:37,12947,Sales,C,1000.0,1.0,,-1.6200250793063091
Carol,36,2022-10-23 08:55:19,11733,,,1500.0,1.0,ok,-1.4295280853075087
Dave,32,2019-09-09 23:26:56,18159,,,500.0,1.0,needs review,-1.5761599764460628
Bob,45,2019-06-20 09:36:29,18509,HR,A,1000.0,0.0,needs review,-0.3307464928771578
Bob,46,2023-05-25 13:32:32,9404,HR,B,1500.0,1.0,excellent,3.417826738212455
Carol,61,2022-09-17 04:06:12,7455,,,500.0,1.0,ok,0.3800327929110903
Eve,59,2023-01-07 15:45:08,11143,,A,1000.0,1.0,excellent,-0.953300319403012
Bob,44,2017-12-13 10:23:52,3121,HR,B,500.0,0.0,,-0.3863228999573493
Bob,22,2022-12-31 01:51:54,3987,HR,B,1000.0,1.0,excellent,-1.5104148638866677
Eve,33,2019-05-18 00:04:30,15642,,A,1000.0,1.0,ok,0.6765512503088449
Carol,50,2021-04-07 22:51:53,12893,HR,A,1000.0,0.0,needs review,-0.8680546134910153
Bob,38,2021-07-04 01:11:40,6452,,C,0.0,1.0,,-0.2014644772341138
Carol,22,2021-10-22 00:35:54,17103,Operations,B,500.0,1.0,pending,-0.0486964462243956
Alice,39,2020-09-30 22:12:14,5331,IT,,0.0,1.0,pending,0.2431560047864098
Carol,64,2022-01-16 04:18:41,18516,Finance,B,1000.0,1.0,excellent,-0.4958980538193785
Bob,22,2021-08-05 02:26:22,17240,IT,B,500.0,1.0,excellent,-1.428943887043549
Alice,25,2018-10-18 09:17:42,14763,HR,,500.0,0.0,needs review,-1.295302920611089
Alice,27,2022-07-24 02:19:28,10376,Finance,D,1000.0,0.0,ok,-0.6206681697129534
Carol,63,2022-05-18 04:51:55,10309,,A,1500.0,0.0,needs review,1.9677767842409024
Bob,20,2017-11-17 20:39:29,6017,Sales,A,0.0,1.0,excellent,1.1508855157618594
Carol,64,2022-11-28 08:47:18,3481,Operations,C,1500.0,1.0,,-1.2021029855411096
Dave,18,2019-12-08 20:07:50,17230,HR,A,500.0,1.0,excellent,0.8044833976795138
Bob,45,2018-12-20 06:41:01,8376,,C,500.0,1.0,excellent,0.5920507298004122
Carol,32,2023-08-24 07:41:06,4241,,C,1000.0,1.0,ok,0.6408851311256664
Eve,43,2018-05-17 14:10:45,12571,Finance,C,1000.0,1.0,excellent,0.2682713411914147
Frank,24,2021-06-22 17:15:20,19768,Finance,C,1500.0,1.0,,0.3564016006956731
Dave,32,2019-07-08 03:42:35,4229,Finance,B,1000.0,1.0,excellent,0.7509027577194255
Eve,42,2020-10-24 18:56:50,7229,Operations,C,0.0,0.0,excellent,-0.0122059678244235
Frank,57,2022-07-19 02:13:48,18047,Finance,C,500.0,1.0,ok,-0.723154504887264
Bob,52,2021-12-12 20:44:40,7545,Finance,A,1500.0,1.0,,-0.8628119559654864
Carol,33,2018-06-11 03:20:31,4565,Finance,A,1000.0,1.0,,-0.8856536025481199
Carol,60,2022-05-07 20:08:17,11255,HR,A,1500.0,0.0,needs review,-0.674545530227996
Alice,35,2022-04-14 20:52:07,19468,Finance,B,500.0,1.0,ok,0.1657799696147023
Dave,29,2021-08-17 00:48:52,4714,,B,1000.0,1.0,excellent,0.872518005964371
Dave,68,2021-03-12 17:31:57,9548,,D,1000.0,1.0,needs review,0.7380956048677617
Carol,51,2020-10-08 21:32:00,8998,HR,C,1000.0,1.0,ok,1.3445398795960524
Dave,18,2018-02-01 16:10:39,12675,,B,0.0,1.0,,-0.5386662478166016
Frank,64,2023-11-01 22:31:03,4616,Operations,D,0.0,1.0,pending,-2.2669775646487795
Dave,33,2018-11-18 05:38:37,18157,Finance,D,500.0,0.0,excellent,-0.1546583996757878
Dave,54,2021-04-10 00:35:39,7960,IT,B,500.0,1.0,excellent,1.634094184082334
Alice,65,2023-01-31 22:37:19,11366,,A,500.0,1.0,ok,-1.3234431164472056
Alice,40,2023-07-30 18:04:28,12817,Finance,B,500.0,1.0,,-1.8714512121006084
Dave,22,2021-05-09 21:27:02,16651,Finance,A,1500.0,1.0,pending,0.8156991036515968
Bob,43,2019-12-07 10:36:42,11045,,B,1500.0,1.0,excellent,0.6073164980254301
Eve,52,2019-01-04 08:44:21,3118,Sales,C,1000.0,1.0,excellent,-0.5939680140445969
Dave,22,2022-07-29 07:39:12,19434,Finance,A,0.0,0.0,,0.3750086822722153
Dave,29,2018-10-27 22:23:01,7918,Finance,A,1000.0,1.0,,-0.2351716750362203
Bob,20,2023-02-23 13:52:38,4058,Operations,A,0.0,1.0,pending,0.321931410293695
Carol,27,2021-11-14 20:23:18,9657,Finance,,1000.0,1.0,,-0.6503553033988114
Bob,23,2019-08-16 07:34:39,12379,HR,,500.0,0.0,needs review,1.7519349518365142
Carol,66,2020-01-11 19:25:23,19099,,C,1500.0,0.0,pending,-0.4242243533822693
Dave,55,2023-09-07 19:30:16,7813,,D,500.0,0.0,pending,0.5053988309320372
Eve,67,2021-09-13 09:03:30,5640,Operations,B,1000.0,0.0,needs review,0.751493775409591
Dave,35,2019-01-12 00:10:46,3590,IT,D,500.0,1.0,needs review,-0.0930135578866432
Frank,20,2019-03-10 19:59:28,13724,HR,B,1000.0,1.0,ok,1.7477822255004964
Alice,23,2019-07-18 16:10:24,7164,Sales,C,1500.0,1.0,needs review,-0.2271246839861914
Bob,53,2019-10-29 18:55:41,15076,Sales,A,1000.0,1.0,,0.3319223992857326
Alice,49,2023-10-18 11:38:28,4023,Sales,A,500.0,1.0,ok,-1.4273117955880936
Alice,36,2022-09-21 10:37:23,6095,Operations,D,1500.0,1.0,ok,-0.3839524816848934
Bob,24,2023-09-16 08:25:06,10086,Operations,A,500.0,1.0,pending,-0.0605916022345874
Bob,26,2022-11-08 02:52:10,6528,,B,1000.0,1.0,ok,-1.2654655962054189
Frank,31,2019-07-05 23:18:09,4259,IT,D,1000.0,1.0,needs review,-0.258899275632649
Alice,41,2018-06-15 23:10:15,5758,HR,C,0.0,0.0,ok,0.2882725384961161
Carol,46,2019-07-04 02:54:27,14706,IT,D,1000.0,1.0,needs review,-0.2480218011787343
Frank,35,2018-06-09 22:14:18,3413,Operations,A,500.0,1.0,,-2.1041270060733672
Bob,25,2018-02-07 06:53:08,10677,Sales,B,1000.0,0.0,needs review,-1.5150026328992323
Alice,25,2021-04-28 17:24:09,19517,HR,B,1000.0,1.0,pending,0.6424911538409958
